id,cohort,race,sex,asvab_wt,sci,arith,word,para,number,coding,auto,math,mech,elec,social,weight_custom,pc1_verb,pc2_math,pc3_mech,pc4_admin,pc1_verb_m,pc1_verb_f,pc2_math_m,pc2_math_f,pc3_mech_m,pc3_mech_f,pc4_admin_m,pc4_admin_f,social_m,social_f
3706,79,3,1,778513,.47805712,.43252259,.62120849,.11137623,.13177536,-.80449909,1.4944769,.2083621,1.3757316,.88242936,.35151941,721499,.63960087,.73214203,2.1435454,-.6301648,.63960087,,.73214203,,2.1435454,,-.6301648,,.35151941,
3707,79,3,1,752361,.94126093,1.0505874,1.0801126,1.0203915,.69706553,1.0058218,.46559995,1.7981269,1.5948522,1.1468314,.12621136,679516,1.8196595,2.3729367,1.4898223,1.0264655,1.8196595,,2.3729367,,1.4898223,,1.0264655,,.12621136,
3708,79,3,1,618667,.2291071,1.8496071,1.0482408,.9212814,1.4011823,1.5826701,1.7258949,1.6974918,.91633892,1.0017184,.55539453,566288,1.3893341,2.5884845,1.9406691,1.9730705,1.3893341,,2.5884845,,1.9406691,,1.9730705,,.55539453,
3709,79,3,2,135836,.41549015,-.12221681,.78146684,1.193071,.8608368,.33235261,-.38993135,.12773921,-.19901448,-.16361409,.034058459,124646,1.329663,.28777999,-.6215992,.78142875,,1.329663,,.28777999,,-.6215992,,.78142875,,.034058459
3710,79,3,1,0,,,,,,,,,,,-1.7772858,163123,,,,,,,,,,,,,-1.7772858,
3711,79,3,2,502932,.75018185,1.9585136,.53636616,1.1154166,1.2448756,1.2736427,1.0977031,2.3392801,2.0612643,.69310725,1.5395731,485722,1.2686146,3.497262,1.9350594,1.5113052,,1.2686146,,3.497262,,1.9350594,,1.5113052,,1.5395731
3712,79,3,1,588371,1.5226603,.87251359,1.2471356,.57618433,.85214889,-.055593699,1.5599226,1.5153755,1.7850221,1.4204837,-.54368585,550537,1.8750075,2.1729748,2.5880284,.22357832,1.8750075,,2.1729748,,2.5880284,,.22357832,,-.54368585,
3713,79,3,1,179589,1.3299434,.6769523,.95290005,.98036391,-.68167555,-.56376982,1.7811873,.51344496,1.2779772,2.0182576,-.10684341,166437,2.086638,.79562283,2.8279688,-.90965605,2.086638,,.79562283,,2.8279688,,-.90965605,,-.10684341,
3714,79,3,2,125656,.14496319,1.0883278,1.1306891,.58145946,.0094140796,-.16194619,.51227409,.15971509,.47261763,.84241629,-.5192799,119106,1.232964,.83521271,.92162448,-.16515078,,1.232964,,.83521271,,.92162448,,-.16515078,,-.5192799
3715,79,3,2,554946,.60440183,1.2767906,.78854692,1.2625155,1.3113239,1.2172812,.8219682,.55555606,1.3798856,1.4339876,.77702487,526016,1.645138,1.7534593,1.7688938,1.63366,,1.645138,,1.7534593,,1.7688938,,1.63366,,.77702487
3716,79,3,1,663847,1.1240225,1.0505874,.71524674,.75021958,.69706553,-.18148705,1.9193329,1.0046352,1.4129626,1.4213641,-.13926047,599573,1.4927238,1.7631255,2.6481383,.1122894,1.4927238,,1.7631255,,2.6481383,,.1122894,,-.13926047,
3717,79,3,2,489718,-.38594964,1.9199951,.61531502,1.4469482,1.2345849,.14955333,-.42321363,1.6396395,.28434893,-.37285674,-.19511509,467608,.93678921,2.76388,-.69726926,.69318002,,.93678921,,2.76388,,-.69726926,,.69318002,,-.19511509
3718,79,3,2,492764,.34651631,.50182408,.019636737,.44025913,1.4486301,1.0352603,-.49910757,.11848434,-.36032578,-.17809103,-.92379719,485750,.39594144,.72872919,-.66720986,1.5866816,,.39594144,,.72872919,,-.66720986,,1.5866816,,-.92379719
3719,79,3,2,620346,-.261875,-.21337804,.10648761,-.50461924,-.44993153,-.27953994,-.7730152,.23686658,-.23051609,-.86599779,-1.3674114,571148,-.48484442,-.089821599,-1.0173242,-.49500996,,-.48484442,,-.089821599,,-1.0173242,,-.49500996,,-1.3674114
3720,79,3,2,620346,.47805712,.89500916,.53932887,.91103268,.57449096,1.360209,-.62575287,.2083621,.44783151,.24031007,-.44108474,571148,1.1330153,.95091945,-.13901249,1.3635011,,1.1330153,,.95091945,,-.13901249,,1.3635011,,-.44108474
3721,79,3,1,545882,1.5276524,1.2581686,1.2058365,1.0236355,-.10053559,.33693057,1.8664486,.24536391,1.4863869,1.6778736,1.6668705,499666,2.2341669,1.1152761,2.9279063,.13845348,2.2341669,,1.1152761,,2.9279063,,.13845348,,1.6668705,
3722,79,3,1,603130,.77190131,-.0026169517,.95845759,.58247095,.88243973,-.32029188,.91747594,-.1351712,.38186648,1.0161109,-.34045321,566232,1.3805218,.24789776,1.2314873,.21288688,1.3805218,,.24789776,,1.2314873,,.21288688,,-.34045321,
3723,79,3,1,603130,1.3314334,.29308054,.599334,.046629399,-.11927037,.29372635,1.8049902,.054572329,1.6635764,1.7083966,-.1307337,566232,1.1769285,.43310526,3.0580077,.091993608,1.1769285,,.43310526,,3.0580077,,.091993608,,-.1307337,
3724,79,3,1,540799,1.9458222,1.472643,.66926479,1.262765,1.1543549,.49328029,2.4194028,-.42800146,2.4773588,2.0388646,-.24057572,514167,2.1039302,1.4310819,3.9979475,.93516874,2.1039302,,1.4310819,,3.9979475,,.93516874,,-.24057572,
3725,79,3,2,582416,-.90286362,.64122939,-.51870722,.12817442,1.1929888,1.5642172,-.15229222,.94383878,.89101273,.047871087,.0055595865,556209,-.72476804,1.4633896,.15146847,1.8933252,,-.72476804,,1.4633896,,.15146847,,1.8933252,,.0055595865
3726,79,3,2,480420,.95841199,.39164636,1.3175812,1.1183125,1.2466979,.70307183,.91747594,.43405941,.67764568,.027131444,-.57704842,455823,1.7582885,.98881227,.9165042,1.2638485,,1.7582885,,.98881227,,.9165042,,1.2638485,,-.57704842
3727,79,3,2,503679,.25335366,.80680543,.57794464,1.1849853,1.2206384,.10085974,.2971608,.18206711,.23276523,.7663157,-.94857687,480939,1.2548454,1.0454834,.46356744,.72829652,,1.2548454,,1.0454834,,.46356744,,.72829652,,-.94857687
3728,79,3,2,570766,.46497241,.065311208,.84474605,.60467374,.42828453,-.72865045,.12926015,.50892872,1.1443812,1.068145,-.80501306,541012,1.1747825,.89475358,.97977114,-.44564736,,1.1747825,,.89475358,,.97977114,,-.44564736,,-.80501306
3729,79,3,2,480420,.37988651,.26207694,.8132984,.5678131,-.052119922,-.35056061,.56741399,.41073424,1.0584865,1.2389072,.036951263,455823,1.1691359,.67740393,1.3884288,-.36532784,,1.1691359,,.67740393,,1.3884288,,-.36532784,,.036951263
3730,79,3,2,638031,1.0902544,1.8938276,1.0655652,.78236312,1.3217831,1.4907624,.73370934,1.9160895,1.3069329,1.0856433,.92278463,587430,1.729724,2.9983428,1.577741,1.7031109,,1.729724,,2.9983428,,1.577741,,1.7031109,,.92278463
3731,79,3,1,565740,.65389395,.22052453,1.0444871,1.2913989,-.48041713,-1.7817082,-.35145321,-.80418259,-.50599945,.40125564,.99231625,544150,1.812288,-.42729846,-.39602882,-1.68654,1.812288,,-.42729846,,-.39602882,,-1.68654,,.99231625,
3732,79,3,1,521379,1.6130086,2.1155944,1.6948657,1.3001872,1.6893942,.99060702,1.50827,1.9702224,2.4391081,2.8065462,.82885158,514167,2.8823507,3.5661097,3.3732874,1.4337981,2.8823507,,3.5661097,,3.3732874,,1.4337981,,.82885158,
3733,79,3,1,550059,-1.1931212,-1.2207152,-1.6751012,-1.0163308,-1.7137851,-1.5966853,-1.6059387,-.27331567,-.81350458,-1.2837182,-.54357386,529068,-2.285476,-1.3816193,-2.1083932,-2.1966348,-2.285476,,-1.3816193,,-2.1083932,,-2.1966348,,-.54357386,
3734,79,3,2,489718,1.1260439,.49647722,1.0079477,1.1668059,1.327472,1.5026065,-.42321363,1.3210593,-.11322514,.55213428,-.13098134,467608,1.9880733,1.5315343,-.26036093,1.830447,,1.9880733,,1.5315343,,-.26036093,,1.830447,,-.13098134
3735,79,3,2,578915,.045942385,.55973917,.36836013,1.0268756,.58310622,.20268463,1.6622118,.40842456,1.0266436,-.60815287,.011369394,564492,.51600403,.90882528,1.2998739,.58670712,,.51600403,,.90882528,,1.2998739,,.58670712,,.011369394
3736,79,3,2,554946,-.62782025,.45038247,.93091017,1.1419274,.96059608,.45773274,.12926015,.50892872,-.26718202,.57737577,-.17821844,526016,1.096334,.75631261,-.12463547,.96583295,,1.096334,,.75631261,,-.12463547,,.96583295,,-.17821844
3737,79,3,2,467104,.22777693,.84417391,.43095601,.35812771,.82270056,.81189215,.080590278,-.36342186,-.17443599,-.6203872,1.1636832,443189,.41152951,.40710914,-.24964172,1.1284096,,.41152951,,.40710914,,-.24964172,,1.1284096,,1.1636832
3738,79,3,2,467104,-.98924941,-.119009,-.59995806,.093330242,.82270056,.62036616,-.36632058,.36684194,.66977745,-.82889193,-.9153887,443189,-1.0420133,.57245266,-.48664916,1.0060239,,-1.0420133,,.57245266,,-.48664916,,1.0060239,,-.9153887
3739,79,3,2,529325,-.19021761,.44294053,.72434253,1.0659165,.49107102,.78098619,-.76922846,.75900543,.36668313,-.34900761,-.38900131,485722,.90754849,1.0450944,-.73697567,.9047454,,.90754849,,1.0450944,,-.73697567,,.9047454,,-.38900131
3740,79,3,2,467104,-1.0070715,-.67157149,-.73848861,-1.6492622,.14453118,.03757314,-1.3566502,-.17771456,-1.4619823,-.18727207,-1.2127302,443189,-1.7322623,-.82266366,-1.7439862,.067794271,,-1.7322623,,-.82266366,,-1.7439862,,.067794271,,-1.2127302
3741,79,3,2,489718,-.72431868,-.33437937,-1.0035883,.1143974,.46257922,.10085974,-1.1573629,-.3294805,-.41181505,-1.29798,-1.2183018,467608,-1.1349638,-.25757676,-1.7046348,.39746433,,-1.1349638,,-.25757676,,-1.7046348,,.39746433,,-1.2183018
3742,79,3,1,550059,.67491072,.04931777,.034634396,.33222786,-.5756017,-.73791599,-.1878292,-.59241855,-.36964127,-.12541868,.7834475,529068,.5352,-.50493872,-.25810698,-.91999221,.5352,,-.50493872,,-.25810698,,-.91999221,,.7834475,
3743,79,3,1,586413,1.3258876,1.9034001,1.3435135,.84798557,1.4544481,2.0352895,2.2611926,1.7210591,1.98704,1.4204837,-.30375853,550537,1.9974089,2.8826163,3.2204723,2.2926455,1.9974089,,2.8826163,,3.2204723,,2.2926455,,-.30375853,
3744,79,3,2,502932,1.1610224,1.8496071,.51469278,.9212814,.95089442,1.4864918,-.19758351,2.2207427,1.1191305,.51616323,1.3993162,485722,1.4576378,3.1402464,.56898427,1.4550538,,1.4576378,,3.1402464,,.56898427,,1.4550538,,1.3993162
3745,79,3,1,556036,1.3474054,1.6420467,1.4039395,1.193071,1.4011823,.33235261,.28328609,2.0114424,-.19901448,.71038532,.85125625,499666,2.3516195,2.7177351,.23810095,.81100017,2.3516195,,2.7177351,,.23810095,,.81100017,,.85125625,
3746,79,3,2,502932,.3757109,-.73706031,.80061173,.077340089,.32635012,.90406293,-.69261032,-.98577124,-.84434509,-.6310938,-1.9875364,485722,.64600581,-1.2326418,-1.085656,1.0155071,,.64600581,,-1.2326418,,-1.085656,,1.0155071,,-1.9875364
3747,79,3,1,586413,.39887989,-.0026169517,.060648616,.046629399,.42711696,.70307183,.029961789,-.70440179,.67764568,-.36846036,-1.145259,550537,.052899554,-.19951198,.32502145,.83086669,.052899554,,-.19951198,,.32502145,,.83086669,,-1.145259,
3748,79,3,1,663847,.6883713,1.4463601,1.2135395,.9929266,.57297164,.50941038,.98378593,.73687178,2.0632882,.31097132,.72437525,599573,1.455685,1.9764177,1.8257736,.64702177,1.455685,,1.9764177,,1.8257736,,.64702177,,.72437525,
3749,79,3,2,554946,-1.4177867,-1.1644038,-2.2848096,-.98431194,-2.2214317,-1.7979668,-2.0948653,-.79378104,-.78934139,-.41851476,-3.3494735,526016,-2.506963,-1.7801105,-2.0483685,-2.6556728,,-2.506963,,-1.7801105,,-2.0483685,,-2.6556728,,-3.3494735
3750,79,3,1,453045,.71971476,.75845504,1.5259192,1.2270142,-.56436843,.63611722,1.4732205,.17949328,2.3786287,1.5388908,.46587154,438557,2.0958292,.83679324,2.9152887,.22132385,2.0958292,,.83679324,,2.9152887,,.22132385,,.46587154,
3751,79,3,1,525809,.80955696,-.6049751,.71882719,1.3001872,-.19841464,.059731878,1.2766076,.25568256,1.0418317,.2455281,.80971217,499916,1.4910009,-.047583126,1.450183,.047419328,1.4910009,,-.047583126,,1.450183,,.047419328,,.80971217,
3752,79,3,2,0,,,,,,,,,,,.8908686,601208,,,,,,,,,,,,,,.8908686
3753,79,3,2,0,,,,,,,,,,,-.0085054589,466514,,,,,,,,,,,,,,-.0085054589
3754,79,3,2,491688,.43061465,1.5933161,1.0869923,.88772267,1.0163394,1.194944,.080590278,1.5143994,.24767072,-.099125341,.19433635,466514,1.3570846,2.2496643,.0044815396,1.4106139,,1.3570846,,2.2496643,,.0044815396,,1.4106139,,.19433635
3755,79,3,2,491688,1.172434,.78077054,1.1784247,1.1220819,1.4227633,1.2990078,-.60840309,.90110821,.11331072,.52581757,.20859256,466514,2.0366967,1.5506651,-.24471444,1.6998322,,2.0366967,,1.5506651,,-.24471444,,1.6998322,,.20859256
3756,79,3,2,518698,.54642957,.50182408,.94767684,.44025913,-.6112963,-.048699718,.96014762,.555673,-.36032578,.98317146,.42490366,511315,1.3838738,.28328568,.94719476,-.39294291,,1.3838738,,.28328568,,.94719476,,-.39294291,,.42490366
3757,79,3,1,476890,2.0131638,1.9479903,1.4152268,1.1849853,1.4101533,1.7793751,1.3041388,1.9213289,1.8442159,1.7493137,.71647114,461638,2.6842589,3.1636798,2.6187222,1.9527659,2.6842589,,3.1636798,,2.6187222,,1.9527659,,.71647114,
3758,79,3,2,557184,1.1246529,1.8548378,1.1529392,.85589749,1.3367281,1.1812477,.50093192,2.0067749,1.6604905,.97686464,1.5395731,511285,1.7761853,3.1966023,1.5111798,1.436986,,1.7761853,,3.1966023,,1.5111798,,1.436986,,1.5395731
3759,79,3,2,491688,-.64183879,.35707042,-.19853228,.30438316,.55099934,.84049904,-.74425018,-.54146045,.26988825,.025152355,-.091085337,466514,-.25263092,.079815909,-.45846862,1.0220859,,-.25263092,,.079815909,,-.45846862,,1.0220859,,-.091085337
3760,79,3,1,553484,.80955696,.80972099,.32841179,.7668187,.099660441,.059731878,1.0449454,-.28011113,.82686609,.99249172,.19049051,526227,1.1209061,.48475933,1.6556523,.077593245,1.1209061,,.48475933,,1.6556523,,.077593245,,.19049051,
3761,79,3,1,564200,.17055407,-.66103768,-.9435876,-.016854798,.69397551,-.61035949,-.47280136,-.60541022,.56905216,-1.0330304,-1.452812,556913,-.88711858,-.26099795,-.50251186,-.10375687,-.88711858,,-.26099795,,-.50251186,,-.10375687,,-1.452812,
3762,79,3,1,0,,,,,,,,,,,1.4237704,461638,,,,,,,,,,,,,1.4237704,
3763,79,3,1,0,,,,,,,,,,,1.0876669,526227,,,,,,,,,,,,,1.0876669,
3764,79,3,2,676936,.86376637,.9306128,1.0833757,.95118994,-.66842264,.82472771,.89044428,1.1378546,.41066116,1.3354883,1.1343499,569254,1.9652606,1.066853,1.420386,.23535684,,1.9652606,,1.066853,,1.420386,,.23535684,,1.1343499
3765,79,3,1,533608,1.5459957,1.6883805,1.1332849,1.262765,1.5467218,-.048699718,2.4194028,.88356447,.84023309,2.0388646,.11502976,526227,2.3899908,2.1332607,2.9534321,.66918856,2.3899908,,2.1332607,,2.9534321,,.66918856,,.11502976,
3766,79,3,1,176990,1.6723069,1.0505874,1.1713291,.48004773,1.2121278,.7318275,.91989148,1.2030082,1.5948522,1.6043857,.15845743,159853,1.9230406,2.1285398,2.1853149,1.0244027,1.9230406,,2.1285398,,2.1853149,,1.0244027,,.15845743,
3767,79,3,2,118599,.37988651,1.0919867,.90458,.84494752,1.1277866,.23164001,-.39461815,1.489557,-.096728347,.01646783,-.37960923,112527,1.2417091,2.0237646,-.54148918,.6664477,,1.2417091,,2.0237646,,-.54148918,,.6664477,,-.37960923
3768,79,3,2,143778,.21021503,-.94961625,-.47056735,-.060295958,-.84812117,.54916459,-.17040819,-1.0782804,-.86065823,.1402119,-.15538348,137309,-.058153007,-1.8075912,-.323881,.10074116,,-.058153007,,-1.8075912,,-.323881,,.10074116,,-.15538348
3769,79,3,2,143778,.12239437,.1518368,-.40500847,-.10427991,.20296721,-.23942655,.094704837,-.27690271,.10211074,-.40477011,-1.373239,137309,-.39417922,.031540662,-.0035125706,-.09242852,,-.39417922,,.031540662,,-.0035125706,,-.09242852,,-1.373239
3770,79,3,2,505363,-.80893463,.46955436,.53945363,.84494752,.43950781,1.2019744,-.60840309,.31265944,-.096728347,-.39101195,1.4860953,479489,.4218798,.52511543,-.86426222,1.2997975,,.4218798,,.52511543,,-.86426222,,1.2997975,,1.4860953
3771,79,3,2,626332,.052233405,1.4348083,.83921582,1.4110748,1.597294,1.8383919,.63940132,1.7476692,-.36964127,.9170509,-1.2647179,610729,1.6321914,2.1955526,.35436392,2.3196893,,1.6321914,,2.1955526,,.35436392,,2.3196893,,-1.2647179
3772,79,3,2,505363,-.17789853,.30907229,.89955336,.88772267,.5322423,.90765512,-.14286515,.47116536,-.17443599,.42213652,-.029142432,479489,1.1313889,.53678709,-.19364047,1.0652078,,1.1313889,,.53678709,,-.19364047,,1.0652078,,-.029142432
3773,79,3,2,678092,.5690347,.6769523,.69793487,.44561994,1.2493582,.64047843,-.62892461,1.0309221,.20269905,-1.1056364,-.10684341,617930,.65813053,1.5893266,-.9108659,1.0984288,,.65813053,,1.5893266,,-.9108659,,1.0984288,,-.10684341
3774,79,3,2,0,,,,,,,,,,,-.13851933,569101,,,,,,,,,,,,,,-.13851933
3775,79,3,2,505363,.58539057,1.0816071,1.2278004,.58247095,.60924608,1.31709,.22718716,1.1930336,.18468034,.3238253,1.4349661,479489,1.4530665,1.5412222,.3502267,1.3113142,,1.4530665,,1.5412222,,.3502267,,1.3113142,,1.4349661
3776,79,3,1,541220,1.9504865,2.210777,1.7070436,1.0854448,.8853969,1.0501032,2.5382526,.84188354,1.5971189,2.1138461,.78421938,520566,2.8217602,2.2862015,3.6548347,1.1713326,2.8217602,,2.2862015,,3.6548347,,1.1713326,,.78421938,
3777,79,3,1,452304,.89921075,.73573184,.8981083,.55179071,.5800308,.31989357,1.0188453,.14475088,1.2388424,1.5730487,-.70115149,414010,1.4679734,.93745589,2.0526268,.49112141,1.4679734,,.93745589,,2.0526268,,.49112141,,-.70115149,
3778,79,3,1,435672,.94625604,-.36112607,.019636737,.44025913,.46771276,.71007228,.51114601,.2277815,.29452452,.98317146,-.19484411,414217,.88884318,.09129338,.95896554,.80129385,.88884318,,.09129338,,.95896554,,.80129385,,-.19484411,
3779,79,3,2,565186,.80866146,1.2649984,1.0306065,.91103268,1.1942928,1.6199739,-.24025653,1.0804806,1.0045716,.88242936,-.69903463,520362,1.6601977,2.0290351,.63515985,1.8133235,,1.6601977,,2.0290351,,.63515985,,1.8133235,,-.69903463
3780,79,3,1,455764,.46735159,.97297806,.73864317,.60193956,.66605294,.33554563,.87575287,.47125772,.740017,1.9595205,.43764699,438371,1.365729,1.1810941,1.7677836,.53845686,1.365729,,1.1810941,,1.7677836,,.53845686,,.43764699,
3781,79,3,2,482258,.17292517,.63813478,.98499119,1.0659165,1.2027494,.78098619,.12480841,.86138117,-.60238278,.47473082,-.48113638,442532,1.4685659,1.09701,-.23902385,1.2809184,,1.4685659,,1.09701,,-.23902385,,1.2809184,,-.48113638
3782,79,3,1,569166,1.8628998,1.3921119,1.239943,1.0397595,-.27276006,-.013994589,1.9390889,.76162374,2.4343956,1.2910793,1.1217141,527484,2.2294917,1.7926579,3.3019431,-.30592468,2.2294917,,1.7926579,,3.3019431,,-.30592468,,1.1217141,
3783,79,3,2,448948,1.4121457,.48325267,.62122333,1.5668715,-1.5894318,.26659301,.58162057,1.7559049,.82686609,.56565535,.71104604,442557,2.1318455,1.1978685,1.0550569,-.73381144,,2.1318455,,1.1978685,,1.0550569,,-.73381144,,.71104604
3784,79,3,2,425569,.21236916,-.69257772,.060648616,.31455016,.33605239,.39606273,-.36448896,-.1351712,-.012505791,.027131444,-.17464548,403781,.32589629,-.38044566,-.30211821,.54254854,,.32589629,,-.38044566,,-.30211821,,.54254854,,-.17464548
3785,79,3,2,425569,.37988651,1.9218963,1.3609879,.5678131,1.4227633,1.1049409,-.18083324,1.7837814,.11331072,-1.2059716,-.42506599,403781,1.0498112,2.7471514,-.71566558,1.5279006,,1.0498112,,2.7471514,,-.71566558,,1.5279006,,-.42506599
3786,79,3,2,515920,.21045835,-.65834945,-.13702458,.12167708,.18123072,-.62001777,.062463626,-.76609296,-.16956954,-.35087842,.55146122,492705,-.041258041,-.81298554,-.1763047,-.33515134,,-.041258041,,-.81298554,,-.1763047,,-.33515134,,.55146122
3787,79,3,2,127975,.80866146,.89500916,.70308805,.37792838,1.1057496,.061384153,-.047508381,.2083621,-.9440186,.42377272,.25158662,117826,1.1740829,.79984683,-.32621881,.54956931,,1.1740829,,.79984683,,-.32621881,,.54956931,,.25158662
3788,79,3,1,485886,1.6476409,1.3792754,.89955336,.62292516,.72588116,.71612912,1.6447783,.99278235,.77530414,2.4029317,.62314004,456160,2.1144228,1.731894,2.6777186,.78155142,2.1144228,,1.731894,,2.6777186,,.78155142,,.62314004,
3789,79,3,1,569166,.1885803,.87060678,.35798132,.98036391,.45938984,.89853162,1.6847829,.2029587,.69146186,.40897894,.63718063,527484,.8544814,.74760658,1.6669834,1.0577943,.8544814,,.74760658,,1.6669834,,1.0577943,,.63718063,
3790,79,3,2,539307,.18140531,-.17024507,-.1846786,.53914475,-.53919637,-.41598985,-.27685329,.35047904,-.8633976,.62173897,.1876881,511193,.57667583,-.17531061,-.44319513,-.64481115,,.57667583,,-.17531061,,-.44319513,,-.64481115,,.1876881
3791,79,3,2,602864,.12444768,1.1914257,.80399865,.78236312,1.3217831,.87115657,.33191615,1.3913324,1.1019397,.36661765,.88113207,555052,.95657831,2.2441347,.73426861,1.3250854,,.95657831,,2.2441347,,.73426861,,1.3250854,,.88113207
3792,79,3,1,586716,1.645529,1.6039379,.96922219,.92791939,.35331511,.045527007,1.4223862,1.6505438,1.6449389,1.8317279,-1.0318702,529909,2.1307886,2.5315676,2.6280217,-.014437232,2.1307886,,2.5315676,,2.6280217,,-.014437232,,-1.0318702,
3793,79,3,2,550314,-.63224155,.55015165,.76394284,.44432333,.20296721,.60301495,-.10286874,-.074147806,.59240514,.31097132,-.20132373,525552,.45871428,.41170895,.24159537,.64614516,,.45871428,,.41170895,,.24159537,,.64614516,,-.20132373
3794,79,3,2,562600,.56609464,-.5505833,1.6088722,.80986989,.31113276,1.0501032,1.4959646,.53174919,.56905216,.052099425,-1.7324408,548584,1.6392831,.022569712,1.2980794,1.1556205,,1.6392831,,.022569712,,1.2980794,,1.1556205,,-1.7324408
3795,79,3,1,486149,.85654444,1.9165977,1.0444871,.49782926,.58310622,-.45877966,2.3334336,1.1800836,1.9698086,1.5228206,.31213221,467596,1.3752573,2.4611218,3.2871752,-.22235781,1.3752573,,2.4611218,,3.2871752,,-.22235781,,.31213221,
3796,79,3,2,470366,1.6476409,1.3792754,1.4618701,1.4173176,.91951996,.81189215,1.8682337,1.3057525,.98635751,1.8816698,-.45794615,446284,2.7704482,2.0463784,2.5836489,1.0338312,,2.7704482,,2.0463784,,2.5836489,,1.0338312,,-.45794615
3797,79,3,2,496205,1.0104198,1.4626577,1.499658,1.0335029,.89452738,1.6111904,-.22919767,1.1129525,-.14047912,.77907354,-1.0670922,489142,2.2332034,1.764726,.060772326,1.6592696,,2.2332034,,1.764726,,.060772326,,1.6592696,,-1.0670922
3798,79,3,2,487666,-.7864117,.52311295,.24351709,.62292516,1.403617,2.0568109,.30404571,.15819515,-.80759609,-1.3501538,.51140064,450620,-.10010433,.39550489,-.93254334,2.605392,,-.10010433,,.39550489,,-.93254334,,2.605392,,.51140064
3799,79,3,2,570677,.37581441,.42395684,1.2334644,.53914475,1.3585688,1.1596265,-.47608119,.14317298,-.074834377,-.045251958,.88286686,534837,1.2153064,.70047534,-.4688192,1.6620781,,1.2153064,,.70047534,,-.4688192,,1.6620781,,.88286686
3800,79,3,2,497930,1.1140476,.86359346,1.1408924,-.10720002,-.018409064,.24518196,-.06975919,1.0034357,.46540388,.42475379,-.74906874,475449,1.2323031,1.3047686,.48710206,-.0060172216,,1.2323031,,1.3047686,,.48710206,,-.0060172216,,-.74906874
3801,79,3,1,613853,.21045835,-.65834945,.28845495,.12167708,-.076895885,-.95279014,.87841719,-.76609296,.68993449,1.3770182,-1.0734892,554419,.51455557,-.75117642,1.5564812,-.77115464,.51455557,,-.75117642,,1.5564812,,-.77115464,,-1.0734892,
3802,79,3,2,570677,-.31477478,1.3744383,.6954149,.98166203,-.3191787,-.030407608,.63378537,.36279359,.24362381,-.22351453,1.2347045,534837,.79130334,.96539718,.36984828,-.1574904,,.79130334,,.96539718,,.36984828,,-.1574904,,1.2347045
3803,79,3,1,504772,1.5337886,.91558528,1.3150148,.64949173,1.4011823,.90942222,.86032963,2.0114424,1.7275051,1.3901626,1.3993162,462036,2.0022573,2.6688528,1.992552,1.261533,2.0022573,,2.6688528,,1.992552,,1.261533,,1.3993162,
3804,79,3,2,474936,1.5179441,1.5744363,1.4073621,.58247095,.79137516,.60073549,.72025061,1.1930336,1.4663903,.7194171,1.374018,450620,1.8874494,2.3013961,1.6270539,.70451885,,1.8874494,,2.3013961,,1.6270539,,.70451885,,1.374018
3805,79,3,1,486211,.81317484,1.9740776,1.3495826,.41442198,.33757088,-.57640535,1.4234116,.46228737,.71228033,1.2234188,.0092809321,462267,1.5827414,1.6972748,1.951901,-.43004757,1.5827414,,1.6972748,,1.951901,,-.43004757,,.0092809321,
3806,79,3,2,653873,.3337774,.83415169,.46034345,.95118994,.57251829,.82472771,.037296224,.8468309,-.35790136,.047871087,.53155702,549860,1.0665137,1.100594,-.25169978,.95106512,,1.0665137,,1.100594,,-.25169978,,.95106512,,.53155702
